"","Cyp79A2_rep1","Cyp79A2_rep2","Cyp79A2_rep3","WT-PAOx_rep1","WT-PAOx_rep2","WT-PAOx_rep3","WT_rep1","WT_rep2","WT_rep3"
"AT2G01020",72.5221,123.0855,100.6572,140.5858,212.3448,190.4935,105.4087,86.08988,100.2613
"AT2G01021",100.972,311.6818,340.4205,307.4093,522.5976,365.8516,206.7264,123.437,156.034
"AT2G01060",23.88023,26.84063,27.6581,15.98532,19.53109,16.64405,25.16596,25.01567,26.31249
"AT2G01070",13.23366,13.81913,14.22778,10.45314,8.098723,7.880666,13.83409,11.79127,12.29258
"AT2G01080",9.293475,12.25811,13.30666,4.785266,4.131675,3.292503,11.80891,10.78057,12.57827
"AT2G01090",15.5058,9.225157,11.21712,9.630156,9.451315,10.67277,10.79058,12.27147,12.90498
"AT2G01100",30.08135,23.35662,24.56058,33.74286,31.8369,29.55954,25.53617,23.94891,29.52676
"AT2G01110",93.57429,110.5554,107.2766,81.72049,88.90793,93.50326,105.4433,113.0544,101.8809
"AT2G01120",5.405687,5.638085,5.577443,2.581599,2.938627,3.183776,5.558608,5.805643,4.584624
"AT2G01130",13.21016,12.27615,11.13504,3.846057,5.034551,3.897944,11.1964,12.10227,12.45478
"AT2G01140",61.68869,88.10461,86.43723,88.20044,87.81231,82.80699,77.3218,66.2249,79.79149
"AT2G01150",11.35078,10.40205,9.725955,5.942371,4.163561,3.46305,10.11455,10.79493,13.36336
"AT2G01170",21.12875,22.41542,22.59304,3.130092,2.843825,2.258448,19.62569,19.89049,20.44526
"AT2G01180",5.434028,6.802131,5.425088,2.202901,2.279597,2.347502,6.54836,5.931309,6.788416
"AT2G01190",11.64915,12.12469,11.80265,12.0982,9.254747,10.46889,14.55979,13.70504,16.02748
"AT2G01210",1.773416,2.56587,2.911476,1.450398,2.182046,1.418135,1.586048,2.883553,2.364266
"AT2G01220",30.35144,31.80762,31.32071,29.02646,35.75753,30.19071,33.15504,29.70526,35.23166
"AT2G01250",163.8673,195.8567,176.8733,223.3022,241.0122,181.4255,180.7756,168.7066,170.9596
"AT2G01260",13.45474,12.71932,14.0371,14.09901,14.26276,13.90764,13.85254,14.73781,14.43317
"AT2G01270",29.64066,24.68999,25.50922,14.65441,15.96764,15.0921,25.54726,24.54145,28.95597
"AT2G01275",0.2050512,0.499219,0.3705151,1.037106,0.4709584,0.2424937,0.7082526,1.329966,0.6221272
"AT2G01280",2.647913,3.326153,3.255999,4.077134,4.11315,3.486236,2.319704,2.076565,2.456455
"AT2G01290",18.37796,19.91387,16.34649,26.14941,23.83605,20.57618,18.67592,18.49422,17.10597
